id,high_severity_count,medium_severity_count,low_severity_count,num_functions,num_external_calls,num_state_vars,num_modifiers,max_cyclomatic_complexity,num_low_level_calls,lines_of_code,num_contracts_in_file,num_dependencies,avg_function_complexity,num_functions_high_complexity,num_comments,comment_to_code_ratio,num_payable_functions,num_library_calls,inheritance_depth,num_unused_functions,high_confidence_detectors,medium_confidence_detectors,low_confidence_detectors,security_detectors_triggered,optimization_detectors_triggered,total_detector_hits,unique_vulnerability_types,detectors_per_function,detectors_per_loc,risk_score_simple,risk_score_weighted,complexity_level,cfg_num_nodes,cfg_num_edges,cfg_num_cycles,cfg_max_depth,cfg_avg_branching,cfg_num_exit_points,cfg_cyclomatic_total,cg_num_nodes,cg_num_edges,cg_max_call_depth,cg_num_external_calls,cg_external_call_ratio,cg_num_public_entry_points,cg_num_internal_functions,cg_avg_calls_per_function,cg_num_leaf_functions,dfg_num_state_vars,dfg_num_tainted_flows,dfg_num_sensitive_sinks,dfg_num_external_sources,dfg_taint_to_sink_ratio,dfg_num_unvalidated_inputs,cei_violations,cei_safe_functions,cei_pattern_score,functions_with_reentrancy_guard,state_before_call_count,state_after_call_count,unchecked_calls_in_critical_context,ground_truth_vulnerable
750,18,0,28,25,18,12,1,9,0,128,2,1,1.32,0,15,0.1171875,18,0,1,0,23,26,0,18,0,6,3,0.0,0.0,208.0,1428.2666666666667,2,88,67,0,15,0.7613636363636364,4,33,25,6,1,18,0.75,23,2,0.24,23,12,2,18,5,0.1111111111111111,4,0,0,1.0,0,0,0,0,True
554,1,10,13,7,5,9,1,21,0,140,1,1,3.857142857142857,1,50,0.35714285714285715,0,0,0,0,8,16,0,11,1,11,5,0.0,0.0,73.0,127.41818181818181,1,61,63,0,21,1.0327868852459017,2,27,7,3,1,5,0.625,6,1,0.42857142857142855,5,9,3,4,3,0.75,3,0,0,1.0,0,0,0,0,True
864,11,0,185,43,45,35,0,3,0,398,5,1,1.372093023255814,0,15,0.03768844221105527,15,5,1,0,112,94,0,11,20,11,4,0.0,0.0,295.0,4768.272727272727,2,164,129,0,6,0.7865853658536586,6,59,43,39,2,45,0.5357142857142857,37,6,0.9069767441860465,16,35,20,23,36,0.8695652173913043,25,0,0,1.0,0,0,0,0,True
919,22,0,123,40,38,44,4,5,9,341,1,1,2.15,0,22,0.06451612903225806,5,0,0,0,79,66,0,22,19,8,4,0.0,0.0,343.0,5367.95,2,240,223,0,11,0.9291666666666667,1,86,40,61,2,38,0.3838383838383838,37,3,1.525,13,44,8,38,8,0.21052631578947367,8,28,1,0.034482758620689655,0,1,28,0,True
404,2,0,26,6,4,4,0,5,1,86,2,1,2.6666666666666665,0,6,0.06976744186046512,3,0,0,0,25,4,0,2,0,8,4,0.0,0.0,46.0,159.85,0,29,26,0,5,0.896551724137931,2,16,6,1,1,4,0.8,6,0,0.16666666666666666,5,4,4,4,4,1.0,4,0,0,1.0,0,0,0,0,True
850,0,4,57,27,2,18,1,9,0,186,2,1,1.2962962962962963,0,15,0.08064516129032258,0,0,1,0,51,13,0,4,0,7,2,0.0,0.0,77.0,661.1,2,120,97,0,15,0.8083333333333333,8,35,27,12,1,2,0.14285714285714285,25,2,0.4444444444444444,19,18,8,2,21,4.0,16,0,0,1.0,0,0,0,0,True
569,2,1,76,40,10,0,0,3,4,423,10,1,1.05,0,226,0.5342789598108747,1,0,2,0,90,6,0,3,0,12,6,0.0,0.0,101.0,792.85,2,137,98,0,7,0.7153284671532847,3,42,40,43,2,10,0.18867924528301888,36,4,1.075,6,0,4,4,50,1.0,28,0,0,1.0,0,0,0,0,True
799,20,32,109,5,3,1,1,3,0,301,5,1,1.4,0,7,0.023255813953488372,0,0,0,0,96,81,0,52,6,20,6,0.0,0.0,469.0,3580.815,0,15,11,0,3,0.7333333333333333,0,7,5,1,1,3,0.75,5,0,0.2,5,1,3,3,5,1.0,3,0,0,1.0,0,0,0,0,True
890,13,0,273,19,16,20,0,3,0,496,4,1,1.2105263157894737,0,3,0.006048387096774193,7,0,1,0,149,152,0,13,27,11,4,0.0,0.0,403.0,9356.927272727273,2,77,60,0,4,0.7792207792207793,3,23,19,14,1,16,0.5333333333333333,18,1,0.7368421052631579,10,20,8,12,10,0.6666666666666666,8,0,0,1.0,0,0,0,0,True
395,3,17,98,5,0,1,0,1,0,778,5,1,1.0,0,120,0.15424164524421594,0,0,0,0,93,35,0,20,3,18,6,0.0,0.0,213.0,1390.4166666666667,0,0,0,0,0,0.0,0,0,5,0,0,0,0.0,5,0,0.0,5,1,0,0,10,0.0,5,0,0,1.0,0,0,0,0,True
935,12,0,79,26,22,25,0,3,4,283,2,1,2.0,0,82,0.28975265017667845,0,0,0,0,60,33,0,12,13,9,4,0.0,0.0,199.0,1837.4333333333334,2,150,136,0,8,0.9066666666666666,6,52,26,31,2,22,0.41509433962264153,24,2,1.1923076923076923,9,25,9,22,21,0.4090909090909091,10,17,0,0.0,0,0,17,0,True
619,12,24,114,35,7,28,4,5,0,247,1,1,2.2,0,6,0.024291497975708502,11,0,0,0,68,82,0,36,0,10,5,0.0,0.0,354.0,4439.159999999999,2,187,173,0,11,0.9251336898395722,6,77,35,35,2,7,0.16666666666666666,32,3,1.0,27,28,16,7,16,2.2857142857142856,16,0,1,1.0,0,1,0,0,True
796,8,11,31,16,12,14,0,3,1,98,1,1,1.25,0,3,0.030612244897959183,2,0,0,0,37,22,0,19,2,15,5,0.0,0.0,166.0,579.8933333333333,1,62,48,0,7,0.7741935483870968,3,20,16,9,1,12,0.5714285714285714,15,1,0.5625,12,14,8,12,12,0.6666666666666666,8,2,0,0.0,0,0,2,0,True
441,0,1,9,1,1,0,0,4,1,18,1,1,4.0,0,6,0.3333333333333333,0,0,0,0,7,4,0,1,0,7,2,0.0,0.0,14.0,19.6,0,11,11,1,8,1.0,1,4,1,2,1,1,0.3333333333333333,1,0,2.0,2,0,1,1,5,1.0,1,0,0,1.0,0,0,0,0,True
881,3,0,50,21,24,14,1,6,0,119,1,1,1.9047619047619047,0,3,0.025210084033613446,8,0,0,0,40,16,0,3,4,8,3,0.0,0.0,80.0,512.0,2,82,69,1,8,0.8414634146341463,2,40,21,21,2,24,0.5333333333333333,20,1,1.0,12,14,11,11,12,1.0,12,4,0,0.0,0,0,4,0,True
734,31,0,33,35,21,3,3,1,0,197,2,1,1.0,0,3,0.015228426395939087,21,0,0,0,33,31,0,31,0,3,2,0.0,0.0,343.0,6254.033333333334,2,84,49,0,5,0.5833333333333334,5,35,35,10,2,21,0.6774193548387096,30,5,0.2857142857142857,31,3,2,21,4,0.09523809523809523,4,0,0,1.0,0,0,0,0,True
779,20,31,79,43,29,21,1,3,1,244,1,1,1.2790697674418605,0,3,0.012295081967213115,5,0,0,0,73,68,0,51,4,19,5,0.0,0.0,434.0,2754.757894736842,2,155,118,0,10,0.7612903225806451,8,55,43,32,1,29,0.47540983606557374,42,1,0.7441860465116279,27,21,18,27,24,0.6666666666666666,20,4,0,0.0,0,0,4,0,True
797,31,66,149,77,129,37,2,29,4,907,2,1,3.064935064935065,5,143,0.15766262403528114,9,27,0,0,110,148,0,97,4,20,6,0.0,0.0,789.0,8426.52,3,551,547,34,31,0.9927404718693285,6,236,77,48,2,129,0.7288135593220338,66,11,0.6233766233766234,51,37,34,56,64,0.6071428571428571,43,0,0,1.0,0,0,0,0,True
632,14,28,140,13,2,5,0,3,0,350,5,1,1.7692307692307692,0,75,0.21428571428571427,2,0,0,0,83,101,0,42,0,14,5,0.0,0.0,420.0,4611.0,1,33,31,0,6,0.9393939393939394,1,17,13,4,1,2,0.3333333333333333,12,1,0.3076923076923077,13,5,3,2,13,1.5,8,0,0,1.0,0,0,0,0,True
663,4,8,40,13,9,1,0,6,0,130,1,1,2.230769230769231,0,21,0.16153846153846155,0,0,0,0,32,23,0,12,0,11,4,0.0,0.0,120.0,524.7272727272726,1,71,61,3,12,0.8591549295774648,7,29,13,14,2,9,0.391304347826087,11,2,1.0769230769230769,5,1,8,5,37,1.6,13,0,0,1.0,0,0,0,0,True
644,12,24,120,11,1,7,0,3,0,290,4,1,1.9090909090909092,0,3,0.010344827586206896,1,0,1,0,74,84,0,36,1,14,5,0.0,0.0,360.0,3414.8571428571427,1,41,35,0,6,0.8536585365853658,5,21,11,2,1,1,0.3333333333333333,11,0,0.18181818181818182,12,7,5,1,7,5.0,5,0,0,1.0,0,0,0,0,True
830,0,7,133,9,3,4,1,1,0,405,3,1,1.0,0,97,0.23950617283950618,0,0,0,0,103,38,0,7,0,7,2,0.0,0.0,168.0,3110.4,0,28,19,0,4,0.6785714285714286,0,9,9,5,1,3,0.375,9,0,0.5555555555555556,7,4,4,3,5,1.3333333333333333,5,0,0,1.0,0,0,0,0,True
701,15,32,252,6,3,1,1,1,0,376,6,1,1.0,0,72,0.19148936170212766,0,0,0,0,94,206,0,47,0,9,4,0.0,0.0,562.0,14874.266666666666,1,17,11,0,3,0.6470588235294118,0,6,6,5,1,3,0.375,5,1,0.8333333333333334,3,1,4,3,11,1.3333333333333333,5,0,0,1.0,0,0,0,0,True
357,1,2,4,3,1,1,0,3,0,23,1,1,1.6666666666666667,0,6,0.2608695652173913,2,0,0,0,5,2,0,3,0,5,3,0.0,0.0,24.0,30.720000000000002,0,10,8,0,3,0.8,1,5,3,5,1,1,0.16666666666666666,3,0,1.6666666666666667,4,1,1,1,1,1.0,1,0,0,1.0,0,0,0,0,True
461,0,0,6,6,5,3,0,1,0,103,2,1,1.0,0,31,0.30097087378640774,0,4,0,0,4,3,0,0,0,4,2,0.0,0.0,6.0,9.15,0,27,21,0,8,0.7777777777777778,5,6,6,3,1,5,0.625,6,0,0.5,4,3,4,2,11,2.0,6,2,0,0.0,0,2,2,0,True
829,2,9,98,48,9,17,1,1,0,266,1,1,1.0,0,3,0.011278195488721804,2,0,0,0,78,31,0,11,0,11,4,0.0,0.0,163.0,1477.3727272727272,2,170,122,0,10,0.7176470588235294,13,48,48,29,1,9,0.23684210526315788,48,0,0.6041666666666666,31,17,17,7,32,2.4285714285714284,25,0,0,1.0,0,0,0,0,True
651,12,26,134,6,0,4,1,3,0,399,6,1,1.6666666666666667,0,72,0.18045112781954886,0,0,0,0,93,80,0,38,0,13,5,0.0,0.0,384.0,4401.2307692307695,1,18,14,0,3,0.7777777777777778,1,10,6,1,1,0,0.0,4,2,0.16666666666666666,6,4,3,0,3,0.0,3,0,0,1.0,0,0,0,0,True
715,28,0,48,5,3,1,1,1,0,236,3,1,1.0,0,42,0.17796610169491525,3,0,0,0,42,34,0,28,0,6,2,0.0,0.0,328.0,3597.066666666667,0,12,7,0,3,0.5833333333333334,0,5,5,2,1,3,0.6,5,0,0.4,6,1,1,3,1,0.3333333333333333,1,0,0,1.0,0,0,0,0,True
897,23,14,497,109,177,101,2,29,0,1159,2,1,2.6055045871559632,5,143,0.12338222605694564,41,27,0,0,214,340,0,37,40,13,5,0.0,0.0,797.0,27711.076923076922,3,723,695,34,31,0.9612724757952974,6,284,109,108,2,177,0.6210526315789474,98,11,0.9908256880733946,40,101,50,64,72,0.78125,59,0,0,1.0,0,0,0,0,True
380,2,0,15,5,4,3,0,5,1,62,2,1,2.2,0,6,0.0967741935483871,3,0,0,0,17,2,0,2,0,7,3,0.0,0.0,35.0,92.0,0,16,14,0,4,0.875,0,11,5,0,0,4,1.0,4,1,0.0,5,3,2,4,2,0.5,2,0,0,1.0,0,0,0,0,True
433,0,1,3,3,3,1,0,1,1,17,1,1,1.0,0,6,0.35294117647058826,2,0,0,0,3,1,0,1,0,3,2,0.0,0.0,8.0,9.866666666666665,0,6,3,0,3,0.5,0,3,3,1,1,3,0.75,2,1,0.3333333333333333,3,1,0,3,0,0.0,0,0,0,1.0,0,0,0,0,True
710,17,0,33,26,18,6,0,3,0,186,2,1,1.0769230769230769,0,76,0.40860215053763443,17,0,0,0,35,17,0,17,0,5,2,0.0,0.0,203.0,1904.1399999999999,2,81,55,0,8,0.6790123456790124,6,28,26,8,2,18,0.6923076923076923,24,2,0.3076923076923077,22,6,7,18,19,0.3888888888888889,8,0,0,1.0,0,0,0,0,True
682,16,32,262,14,8,0,0,1,0,317,5,1,1.0,0,75,0.23659305993690852,0,0,0,0,82,230,0,48,0,10,3,0.0,0.0,582.0,14142.599999999999,1,24,16,0,2,0.6666666666666666,0,8,14,8,1,8,0.5,14,0,0.5714285714285714,7,0,8,8,34,1.0,13,0,0,1.0,0,0,0,0,True
327,0,0,4,4,2,2,0,1,0,31,1,1,1.0,0,10,0.3225806451612903,1,0,0,0,2,2,0,0,1,3,2,0.0,0.0,4.0,4.533333333333333,0,12,8,0,3,0.6666666666666666,0,4,4,4,1,2,0.3333333333333333,4,0,1.0,4,2,2,2,2,1.0,2,0,0,1.0,0,0,0,0,True
885,9,0,163,43,43,41,0,3,0,356,2,1,1.4186046511627908,0,73,0.2050561797752809,17,0,0,0,105,78,0,9,18,8,3,0.0,0.0,253.0,5047.35,2,194,159,0,9,0.8195876288659794,6,61,43,42,2,43,0.5058823529411764,41,2,0.9767441860465116,15,41,24,27,36,0.8888888888888888,25,18,0,0.0,0,0,18,0,True
788,10,19,57,26,19,14,0,3,1,235,2,1,1.4615384615384615,0,73,0.31063829787234043,3,0,0,0,57,37,0,29,2,14,5,0.0,0.0,252.0,1492.2,2,108,87,0,8,0.8055555555555556,6,38,26,17,2,19,0.5277777777777778,24,2,0.6538461538461539,17,14,15,19,29,0.7894736842105263,16,2,0,0.0,0,0,2,0,True
561,1,0,3,1,0,1,1,1,0,30,2,1,1.0,0,10,0.3333333333333333,0,0,0,0,4,0,0,1,0,3,2,0.0,0.0,13.0,17.333333333333332,0,2,1,0,1,0.5,0,1,1,0,0,0,0.0,1,0,0.0,1,1,0,0,0,0.0,0,0,0,1.0,0,0,0,0,True
551,1,1,19,2,0,1,1,1,0,158,4,1,1.0,0,63,0.3987341772151899,0,0,0,0,20,3,0,2,0,10,3,0.0,0.0,34.0,75.14,0,5,3,0,2,0.6,0,2,2,1,1,0,0.0,2,0,0.5,2,1,1,0,1,0.0,1,0,0,1.0,0,0,0,0,True
610,6,13,80,21,4,18,0,3,0,223,2,1,2.0476190476190474,0,76,0.34080717488789236,3,0,0,0,57,44,0,19,0,11,5,0.0,0.0,205.0,1636.2727272727273,2,113,102,0,8,0.9026548672566371,8,43,21,14,2,4,0.2222222222222222,19,2,0.6666666666666666,15,18,14,4,26,3.5,15,0,0,1.0,0,0,0,0,True
617,20,41,227,5,0,3,1,3,0,474,5,1,1.4,0,30,0.06329113924050633,0,0,0,0,119,171,0,61,1,15,5,0.0,0.0,632.0,10057.226666666666,0,15,11,0,4,0.7333333333333333,1,7,5,2,1,0,0.0,4,1,0.4,6,3,2,0,2,0.0,2,0,0,1.0,0,0,0,0,True
331,0,0,3,3,1,1,1,1,0,28,1,1,1.0,0,8,0.2857142857142857,1,0,0,0,3,0,0,0,0,2,1,0.0,0.0,3.0,4.5,0,6,3,0,2,0.5,0,3,3,2,1,1,0.3333333333333333,3,0,0.6666666666666666,4,1,0,1,0,0.0,0,0,0,1.0,0,0,0,0,True
875,10,0,211,6,5,5,1,3,0,492,4,1,1.3333333333333333,0,98,0.1991869918699187,2,0,0,0,129,103,0,10,20,8,3,0.0,0.0,311.0,7817.7625,0,19,14,0,4,0.7368421052631579,0,8,6,4,1,5,0.5555555555555556,5,1,0.6666666666666666,6,5,2,3,2,0.6666666666666666,2,0,0,1.0,0,0,0,0,True
425,0,2,15,6,3,5,1,3,1,71,1,1,1.6666666666666667,0,27,0.38028169014084506,2,0,0,0,16,4,0,2,0,8,3,0.0,0.0,25.0,58.75,0,35,30,0,9,0.8571428571428571,5,10,6,7,2,3,0.3,5,1,1.1666666666666667,5,5,3,3,3,1.0,3,0,0,1.0,0,0,0,0,True
402,2,0,18,5,4,3,0,5,1,71,2,1,2.2,0,6,0.08450704225352113,3,0,0,0,18,4,0,2,0,8,4,0.0,0.0,38.0,98.8,0,21,19,0,6,0.9047619047619048,0,11,5,1,1,4,0.8,4,1,0.2,4,3,3,4,3,0.75,3,0,0,1.0,0,0,0,0,True
359,0,0,3,3,1,1,0,3,0,33,1,1,1.6666666666666667,0,8,0.24242424242424243,2,0,0,0,3,0,0,0,0,2,1,0.0,0.0,3.0,4.5,0,14,12,0,5,0.8571428571428571,0,5,3,4,1,1,0.2,3,0,1.3333333333333333,2,1,1,1,1,1.0,1,0,0,1.0,0,0,0,0,True
851,0,8,137,9,3,4,1,1,0,444,6,1,1.0,0,72,0.16216216216216217,0,0,0,0,115,31,0,8,0,9,3,0.0,0.0,177.0,2688.433333333333,1,27,18,0,3,0.6666666666666666,0,9,9,4,1,3,0.42857142857142855,8,1,0.4444444444444444,7,4,4,3,5,1.3333333333333333,5,0,0,1.0,0,0,0,0,True
571,0,0,16,24,0,1,0,1,0,240,9,1,1.0,0,145,0.6041666666666666,0,0,1,0,18,0,0,0,0,3,1,0.0,0.0,16.0,96.0,1,3,2,0,2,0.6666666666666666,0,1,24,0,0,0,0.0,23,1,0.0,24,1,0,0,22,0.0,15,0,0,1.0,0,0,0,0,True
925,18,0,116,3,3,3,1,1,1,410,4,1,1.0,0,114,0.2780487804878049,0,0,0,0,81,54,0,18,16,9,4,0.0,0.0,296.0,3907.2,0,13,10,0,5,0.7692307692307693,0,3,3,2,1,3,0.6,3,0,0.6666666666666666,2,3,1,3,1,0.3333333333333333,1,0,0,1.0,0,0,0,0,True
726,32,1,65,14,8,0,0,1,0,298,7,1,1.0,0,66,0.2214765100671141,8,0,0,0,62,39,0,33,0,10,3,0.0,0.0,390.0,3482.7,1,16,8,0,1,0.5,0,8,14,0,0,8,1.0,14,0,0.0,14,0,0,8,10,0.0,5,0,0,1.0,0,0,0,0,True
636,12,23,109,29,14,13,0,3,0,537,5,1,1.9655172413793103,0,292,0.5437616387337058,4,8,1,0,62,82,0,35,0,12,5,0.0,0.0,344.0,3422.8,2,129,114,0,6,0.8837209302325582,10,57,29,20,2,14,0.4117647058823529,24,5,0.6896551724137931,18,13,18,9,36,2.0,22,0,0,1.0,0,0,0,0,True
731,9,0,14,12,10,2,1,6,0,51,1,1,1.5833333333333333,0,3,0.058823529411764705,8,0,0,0,16,8,0,9,0,5,3,0.0,0.0,104.0,449.28000000000003,1,40,30,1,8,0.75,2,19,12,5,2,10,0.6666666666666666,12,0,0.4166666666666667,11,2,3,9,4,0.3333333333333333,4,0,0,1.0,0,0,0,0,True
672,15,31,255,6,3,1,1,1,0,337,3,1,1.0,0,97,0.2878338278931751,0,0,0,0,82,220,0,46,0,8,3,0.0,0.0,560.0,16520.0,0,18,12,0,4,0.6666666666666666,0,6,6,6,1,3,0.3333333333333333,6,0,1.0,3,1,4,3,11,1.3333333333333333,5,0,0,1.0,0,0,0,0,True
666,15,31,172,8,1,0,0,1,0,389,3,1,1.0,0,17,0.043701799485861184,0,0,0,0,74,148,0,46,2,19,6,0.0,0.0,477.0,4458.694736842104,0,9,5,0,2,0.5555555555555556,0,4,8,5,1,1,0.16666666666666666,8,0,0.625,6,0,1,1,13,1.0,8,0,0,1.0,0,0,0,0,True
631,1,2,36,9,2,9,1,6,0,56,1,1,2.2222222222222223,0,3,0.05357142857142857,0,0,0,0,26,14,0,3,0,8,4,0.0,0.0,56.0,250.6,1,43,38,1,8,0.8837209302325582,4,20,9,5,2,2,0.2857142857142857,8,1,0.5555555555555556,8,9,5,1,6,5.0,6,0,0,1.0,0,0,0,0,True
410,1,1,7,5,5,1,0,3,1,39,1,1,1.8,0,6,0.15384615384615385,4,0,0,0,7,3,0,2,0,7,3,0.0,0.0,22.0,28.6,0,16,13,0,4,0.8125,0,9,5,4,1,5,0.5555555555555556,4,1,0.8,4,1,1,5,2,0.2,1,0,0,1.0,0,0,0,0,True
543,1,2,47,5,0,0,0,1,0,449,11,1,1.0,0,43,0.0957683741648107,1,0,2,0,41,10,0,3,1,11,4,0.0,0.0,67.0,292.3636363636364,0,15,10,0,4,0.6666666666666666,2,5,5,5,2,0,0.0,5,0,1.0,4,0,1,0,2,0.0,2,0,0,1.0,0,0,0,0,True
566,0,1,3,1,1,2,0,3,0,42,2,1,3.0,0,11,0.2619047619047619,1,0,0,0,2,2,0,1,1,3,3,0.0,0.0,8.0,9.066666666666666,0,7,7,0,5,1.0,0,3,1,1,1,1,0.5,1,0,1.0,1,2,0,1,0,0.0,0,0,0,1.0,0,0,0,0,True
747,35,14,50,61,109,21,2,29,0,743,2,1,3.2131147540983607,5,143,0.19246298788694483,33,27,0,0,46,53,0,49,0,12,4,0.0,0.0,470.0,3254.7499999999995,3,447,447,34,31,1.0,6,196,61,28,2,109,0.7956204379562044,50,11,0.45901639344262296,49,21,10,36,32,0.2777777777777778,19,0,0,1.0,0,0,0,0,True
544,3,17,98,5,0,1,0,1,0,771,5,1,1.0,0,113,0.14656290531776914,0,0,0,0,93,35,0,20,3,18,6,0.0,0.0,213.0,1390.4166666666667,0,0,0,0,0,0.0,0,0,5,0,0,0,0.0,5,0,0.0,5,1,0,0,10,0.0,5,0,0,1.0,0,0,0,0,True
323,3,1,7,6,2,5,0,3,0,50,1,1,1.6666666666666667,0,13,0.26,2,0,0,0,7,5,0,4,1,9,4,0.0,0.0,42.0,48.999999999999986,0,22,18,0,9,0.8181818181818182,0,10,6,7,2,2,0.2222222222222222,4,2,1.1666666666666667,7,5,1,1,1,1.0,1,0,0,1.0,0,0,0,0,True
413,0,1,4,1,1,0,0,1,1,12,1,1,1.0,0,6,0.5,0,0,0,0,3,2,0,1,0,4,2,0.0,0.0,9.0,9.9,0,2,1,0,1,0.5,0,1,1,0,0,1,1.0,1,0,0.0,1,0,1,1,1,1.0,1,0,0,1.0,0,0,0,0,True
849,0,7,138,5,0,2,1,1,0,337,5,1,1.0,0,7,0.020771513353115726,0,0,0,0,111,39,0,7,2,13,3,0.0,0.0,173.0,1840.453846153846,0,16,11,0,4,0.6875,1,5,5,2,1,0,0.0,5,0,0.4,5,2,2,0,5,0.0,4,0,0,1.0,0,0,0,0,True
390,1,0,3,3,2,1,0,3,1,22,1,1,1.6666666666666667,0,6,0.2727272727272727,1,0,0,0,3,1,0,1,0,3,3,0.0,0.0,13.0,16.03333333333333,0,9,7,0,3,0.7777777777777778,1,5,3,0,0,2,1.0,3,0,0.0,3,1,2,2,3,1.0,3,0,0,1.0,0,0,0,0,True
717,32,1,51,5,3,1,1,1,0,323,5,1,1.0,0,30,0.09287925696594428,3,0,0,0,51,35,0,33,1,9,3,0.0,0.0,376.0,3154.222222222222,0,13,8,0,4,0.6153846153846154,0,5,5,2,1,3,0.6,5,0,0.4,6,1,1,3,1,0.3333333333333333,1,0,0,1.0,0,0,0,0,True
445,1,1,12,3,2,1,1,1,1,35,2,1,1.0,0,6,0.17142857142857143,1,0,0,0,11,4,0,2,0,9,4,0.0,0.0,27.0,41.4,0,6,3,0,2,0.5,0,3,3,1,1,2,0.6666666666666666,2,1,0.3333333333333333,3,1,2,2,3,1.0,2,0,0,1.0,0,0,0,0,True
812,0,7,111,41,6,14,3,1,0,307,2,1,1.0,0,3,0.009771986970684038,0,0,0,0,90,28,0,7,0,5,2,0.0,0.0,146.0,3200.3199999999997,2,133,92,0,5,0.6917293233082706,10,41,41,21,2,6,0.2222222222222222,36,5,0.5121951219512195,26,14,13,6,26,2.1666666666666665,21,0,0,1.0,0,0,0,0,True
417,0,1,7,1,1,0,0,4,1,17,1,1,4.0,0,6,0.35294117647058826,0,0,0,0,5,4,0,1,0,7,2,0.0,0.0,12.0,13.37142857142857,0,10,10,1,7,1.0,1,4,1,2,1,1,0.3333333333333333,1,0,2.0,2,0,1,1,4,1.0,1,0,0,1.0,0,0,0,0,True
539,0,0,4,4,2,1,0,3,0,21,1,1,1.5,0,0,0.0,3,0,0,0,3,1,0,0,0,3,1,0.0,0.0,4.0,4.933333333333334,0,9,6,0,2,0.6666666666666666,0,6,4,3,1,2,0.4,3,1,0.75,4,1,1,2,1,0.5,1,0,0,1.0,0,0,0,0,True
824,0,10,181,16,4,4,0,1,0,396,3,1,1.0,0,25,0.06313131313131314,0,0,0,0,133,65,0,10,1,10,3,0.0,0.0,231.0,4123.35,1,30,20,0,3,0.6666666666666666,0,10,16,4,1,4,0.5,16,0,0.25,13,4,4,4,14,1.0,9,0,0,1.0,0,0,0,0,True
847,3,24,186,79,87,41,2,29,0,919,2,1,2.7088607594936707,5,143,0.15560391730141457,1,27,0,0,134,79,0,27,0,12,4,0.0,0.0,336.0,5300.4,3,553,535,34,31,0.9674502712477396,16,214,79,48,2,87,0.6444444444444445,68,11,0.6075949367088608,48,41,30,14,72,2.142857142857143,49,0,0,1.0,0,0,0,0,True
793,18,28,83,8,5,3,1,3,0,231,4,1,1.75,0,3,0.012987012987012988,0,0,0,0,75,66,0,46,4,19,6,0.0,0.0,403.0,2570.7157894736843,0,25,20,0,3,0.8,0,14,8,5,1,5,0.5,7,1,0.625,8,3,2,5,2,0.4,2,0,0,1.0,0,0,0,0,True
418,1,1,6,6,5,2,0,3,1,40,1,1,1.6666666666666667,0,6,0.15,4,0,0,0,6,3,0,2,0,7,3,0.0,0.0,21.0,24.3,0,17,13,0,4,0.7647058823529411,0,10,6,4,1,5,0.5555555555555556,4,2,0.6666666666666666,5,2,1,5,2,0.2,1,0,0,1.0,0,0,0,0,True
745,22,0,61,32,25,3,1,17,0,216,1,1,1.65625,1,39,0.18055555555555555,26,0,0,0,55,28,0,22,2,10,4,0.0,0.0,281.0,2096.26,3,137,115,2,13,0.8394160583941606,1,53,32,12,1,25,0.6756756756756757,32,0,0.375,28,3,7,25,31,0.28,8,1,0,0.0,0,0,1,0,True
389,1,0,4,1,2,1,0,1,1,17,1,1,1.0,0,7,0.4117647058823529,0,0,0,0,4,1,0,1,0,4,3,0.0,0.0,14.0,16.45,0,6,5,0,5,0.8333333333333334,0,1,1,1,1,2,0.6666666666666666,1,0,1.0,1,1,0,2,0,0.0,0,0,0,1.0,0,0,0,0,True
344,2,1,5,3,2,4,0,3,0,42,1,1,1.6666666666666667,0,22,0.5238095238095238,1,0,0,0,4,4,0,3,1,7,4,0.0,0.0,30.0,29.14285714285714,0,13,11,0,7,0.8461538461538461,0,5,3,2,1,2,0.5,2,1,0.6666666666666666,4,4,0,2,0,0.0,0,0,0,1.0,0,0,0,0,True
358,3,16,58,39,8,20,2,17,0,708,6,1,3.6153846153846154,3,181,0.2556497175141243,7,1,3,0,59,20,0,19,6,15,4,0.0,0.0,168.0,817.5999999999999,3,357,347,3,21,0.9719887955182073,39,141,39,51,4,8,0.13559322033898305,32,7,1.3076923076923077,22,20,10,4,25,2.5,22,0,0,1.0,0,0,0,0,True
540,1,0,13,8,2,4,0,3,0,57,1,1,2.25,0,0,0.0,4,0,0,0,14,2,0,1,1,6,3,0.0,0.0,23.0,59.033333333333324,0,27,23,0,3,0.8518518518518519,2,18,8,4,1,2,0.3333333333333333,7,1,0.5,7,4,4,2,5,2.0,5,0,0,1.0,0,0,0,0,True
444,2,1,20,3,0,2,1,3,0,88,3,1,1.6666666666666667,0,7,0.07954545454545454,0,0,0,0,18,5,0,3,0,9,4,0.0,0.0,45.0,107.5,0,8,6,0,2,0.75,0,5,3,1,1,0,0.0,2,1,0.3333333333333333,3,2,1,0,1,0.0,1,0,0,1.0,0,0,0,0,True
616,15,28,115,8,0,4,0,3,0,417,3,1,2.0,0,17,0.0407673860911271,0,0,0,0,78,84,0,43,2,22,8,0.0,0.0,405.0,2518.3636363636365,0,18,18,0,3,1.0,0,12,8,0,0,0,0.0,8,0,0.0,8,4,4,0,12,0.0,8,0,0,1.0,0,0,0,0,True
