id,has_reentrancy,has_access_control_issues,has_timestamp_dependency,has_unchecked_call,has_reentrancy_unlimited,has_reentrancy_benign,has_reentrancy_events,has_unchecked_transfer,has_controlled_delegatecall,has_delegatecall_loop,has_uninitialized_state,has_uninitialized_storage,has_uninitialized_local,has_tx_origin,has_inline_assembly,has_locked_ether,has_msg_value_loop,has_shadowing_state,has_shadowing_builtin,has_shadowing_abstract,has_unused_state_vars,has_unused_return_values,has_incorrect_solc_version,has_floating_pragma,has_outdated_compiler,high_severity_count,medium_severity_count,low_severity_count,num_functions,num_external_calls,num_state_vars,num_modifiers,max_cyclomatic_complexity,num_low_level_calls,lines_of_code,num_contracts_in_file,num_dependencies,avg_function_complexity,num_functions_high_complexity,num_comments,comment_to_code_ratio,num_payable_functions,num_library_calls,inheritance_depth,num_unused_functions,high_confidence_detectors,medium_confidence_detectors,low_confidence_detectors,security_detectors_triggered,optimization_detectors_triggered,total_detector_hits,unique_vulnerability_types,detectors_per_function,detectors_per_loc,risk_score_simple,risk_score_weighted,is_high_risk,contract_complexity_category,complexity_level,cfg_num_nodes,cfg_num_edges,cfg_num_cycles,cfg_max_depth,cfg_avg_branching,cfg_has_complex_loops,cfg_num_exit_points,cfg_cyclomatic_total,cg_num_nodes,cg_num_edges,cg_max_call_depth,cg_num_external_calls,cg_external_call_ratio,cg_has_cyclic_calls,cg_num_public_entry_points,cg_num_internal_functions,cg_avg_calls_per_function,cg_num_leaf_functions,dfg_num_state_vars,dfg_num_tainted_flows,dfg_has_cross_function_flow,dfg_num_sensitive_sinks,dfg_num_external_sources,dfg_taint_to_sink_ratio,dfg_num_unvalidated_inputs,cei_violations,cei_safe_functions,cei_pattern_score,has_reentrancy_guard,functions_with_reentrancy_guard,state_before_call_count,state_after_call_count,unchecked_calls_in_critical_context,created_at,ground_truth_vulnerable,num_known_vulns,ground_truth_vulnerable
831,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0,26,14,4,4,1,6,0,77,1,1,1.5,0,3,0.03896103896103896,0,0,0,0,24,4,0,1,0,6,3,0.0,0.0,36.0,160.79999999999998,True,moderate,1,54,42,1,8,0.7777777777777778,False,2,21,14,7,2,4,0.36363636363636365,False,14,0,0.5,12,4,5,True,3,8,1.6666666666666667,8,0,0,1.0,True,0,0,0,0,2025-12-22 17:44:07.769841,True,1,True
832,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,7,131,18,4,4,0,1,0,381,5,1,1.0,0,75,0.1968503937007874,0,0,0,0,100,40,0,7,0,10,2,0.0,0.0,166.0,2124.8,True,moderate,1,36,24,0,3,0.6666666666666666,False,0,12,18,4,1,4,0.5,False,18,0,0.2222222222222222,15,4,4,True,4,14,1.0,9,0,0,1.0,False,0,0,0,0,2025-12-22 17:44:08.333034,True,1,True
834,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,7,122,42,7,15,3,1,0,320,2,1,1.0,0,3,0.009375,0,0,0,0,92,37,0,7,0,5,2,0.0,0.0,157.0,3702.0599999999995,True,complex,2,136,94,0,5,0.6911764705882353,False,10,42,42,22,2,7,0.2413793103448276,False,37,5,0.5238095238095238,26,15,14,True,7,26,2.0,21,0,0,1.0,True,0,0,0,0,2025-12-22 17:44:09.151689,True,1,True
835,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,3,59,28,3,11,0,3,0,236,2,1,1.0714285714285714,0,73,0.3093220338983051,0,0,0,0,59,5,0,3,0,7,2,0.0,0.0,74.0,660.7142857142857,True,complex,2,110,82,0,8,0.7454545454545455,False,9,30,28,13,2,3,0.1875,False,26,2,0.4642857142857143,19,11,12,True,3,33,4.0,19,0,0,1.0,True,0,0,0,0,2025-12-22 17:44:09.603104,True,1,True
836,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,4,93,31,12,9,0,1,0,559,5,1,1.0,0,292,0.5223613595706619,0,8,1,0,69,28,0,4,0,8,3,0.0,0.0,113.0,1251.475,True,complex,2,108,77,0,5,0.7129629629629629,False,12,31,31,18,2,12,0.4,False,26,5,0.5806451612903226,17,9,14,True,7,41,2.0,23,0,0,1.0,False,0,0,0,0,2025-12-22 17:44:10.162242,True,1,True
838,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,3,59,28,3,11,0,3,0,236,2,1,1.0714285714285714,0,73,0.3093220338983051,0,0,0,0,59,5,0,3,0,7,2,0.0,0.0,74.0,660.7142857142857,True,complex,2,110,82,0,8,0.7454545454545455,False,9,30,28,13,2,3,0.1875,False,26,2,0.4642857142857143,19,11,12,True,3,33,4.0,19,0,0,1.0,True,0,0,0,0,2025-12-22 17:44:10.882059,True,1,True
839,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0,6,106,4,1,2,0,1,0,376,7,1,1.0,0,49,0.13031914893617022,0,0,0,0,87,27,0,6,0,8,3,0.0,0.0,136.0,1800.3,True,simple,0,13,9,0,4,0.6923076923076923,False,1,4,4,2,1,1,0.3333333333333333,False,3,1,0.5,3,2,2,True,1,4,2.0,3,0,0,1.0,True,0,0,0,0,2025-12-22 17:44:11.505960,True,1,True
840,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,6,111,11,0,5,0,1,0,326,4,1,1.0,0,3,0.009202453987730062,0,0,1,0,91,28,0,6,1,10,3,0.0,0.0,141.0,1559.46,True,moderate,1,35,24,0,4,0.6857142857142857,False,5,11,11,2,1,0,0.0,False,11,0,0.18181818181818182,10,5,3,True,0,10,0.0,6,0,0,1.0,False,0,0,0,0,2025-12-22 17:44:12.024126,True,1,True
842,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,4,60,13,1,4,0,1,0,187,2,1,1.0,0,38,0.20320855614973263,0,0,0,0,59,5,0,4,0,6,3,0.0,0.0,80.0,833.3333333333333,True,moderate,1,28,20,0,4,0.7142857142857143,False,2,8,13,3,1,1,0.25,False,13,0,0.23076923076923078,11,4,3,True,1,16,3.0,9,0,0,1.0,True,0,0,0,0,2025-12-22 17:44:12.782109,True,1,True
843,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,6,104,8,1,5,1,1,0,253,4,1,1.0,0,3,0.011857707509881422,0,0,0,0,80,31,0,6,0,12,3,0.0,0.0,134.0,1135.6499999999999,True,simple,0,27,19,0,4,0.7037037037037037,False,2,8,8,4,1,1,0.2,False,8,0,0.5,6,5,4,True,1,7,4.0,5,0,0,1.0,True,0,0,0,0,2025-12-22 17:44:13.268232,True,1,True
844,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,6,111,11,0,5,0,1,0,326,4,1,1.0,0,3,0.009202453987730062,0,0,1,0,91,28,0,6,1,10,3,0.0,0.0,141.0,1559.46,True,moderate,1,35,24,0,4,0.6857142857142857,False,5,11,11,2,1,0,0.0,False,11,0,0.18181818181818182,10,5,3,True,0,10,0.0,6,0,0,1.0,False,0,0,0,0,2025-12-22 17:44:13.829133,True,1,True
845,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,4,100,36,8,11,1,17,0,290,1,1,1.5833333333333333,1,39,0.13448275862068965,5,0,0,0,89,16,0,5,2,11,4,0.0,0.0,130.0,1184.1818181818182,True,critical,3,178,152,2,13,0.8539325842696629,True,5,57,36,20,1,8,0.2857142857142857,False,36,0,0.5555555555555556,24,11,15,True,8,49,1.875,22,1,0,0.0,True,0,0,1,0,2025-12-22 17:44:14.375103,True,1,True
846,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,2,34,18,2,10,0,1,0,105,1,1,1.0,0,3,0.02857142857142857,0,0,0,0,34,5,0,2,0,8,2,0.0,0.0,44.0,206.25,True,moderate,1,68,50,0,7,0.7352941176470589,False,5,18,18,6,1,2,0.25,False,17,1,0.3333333333333333,13,10,7,True,2,16,3.5,10,0,0,1.0,True,0,0,0,0,2025-12-22 17:44:14.750769,True,1,True
847,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3,24,186,79,87,41,2,29,0,919,2,1,2.7088607594936707,5,143,0.15560391730141457,1,27,0,0,134,79,0,27,0,12,4,0.0,0.0,336.0,5300.4,True,critical,3,553,535,34,31,0.9674502712477396,True,16,214,79,48,2,87,0.6444444444444445,False,68,11,0.6075949367088608,48,41,30,True,14,72,2.142857142857143,49,0,0,1.0,False,0,0,0,0,2025-12-22 17:44:16.746014,True,1,True
848,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,7,115,17,3,4,0,1,0,334,5,1,1.0,0,49,0.1467065868263473,0,0,0,0,92,32,0,7,0,10,2,0.0,0.0,150.0,1715.9999999999998,True,moderate,1,35,24,0,4,0.6857142857142857,False,1,11,17,4,1,3,0.42857142857142855,False,17,0,0.23529411764705882,14,4,4,True,3,15,1.3333333333333333,9,0,0,1.0,True,0,0,0,0,2025-12-22 17:44:17.311516,True,1,True
849,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,7,138,5,0,2,1,1,0,337,5,1,1.0,0,7,0.020771513353115726,0,0,0,0,111,39,0,7,2,13,3,0.0,0.0,173.0,1840.453846153846,True,simple,0,16,11,0,4,0.6875,False,1,5,5,2,1,0,0.0,False,5,0,0.4,5,2,2,True,0,5,0.0,4,0,0,1.0,False,0,0,0,0,2025-12-22 17:44:17.919928,True,1,True
850,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,4,57,27,2,18,1,9,0,186,2,1,1.2962962962962963,0,15,0.08064516129032258,0,0,1,0,51,13,0,4,0,7,2,0.0,0.0,77.0,661.1,True,complex,2,120,97,0,15,0.8083333333333333,False,8,35,27,12,1,2,0.14285714285714285,False,25,2,0.4444444444444444,19,18,8,True,2,21,4.0,16,0,0,1.0,True,0,0,0,0,2025-12-22 17:44:18.414740,True,1,True
851,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0,8,137,9,3,4,1,1,0,444,6,1,1.0,0,72,0.16216216216216217,0,0,0,0,115,31,0,8,0,9,3,0.0,0.0,177.0,2688.433333333333,True,moderate,1,27,18,0,3,0.6666666666666666,False,0,9,9,4,1,3,0.42857142857142855,False,8,1,0.4444444444444444,7,4,4,True,3,5,1.3333333333333333,5,0,0,1.0,False,0,0,0,0,2025-12-22 17:44:19.031907,True,1,True
852,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,0,10,189,48,18,22,0,5,0,707,13,1,1.2708333333333333,0,3,0.004243281471004243,0,6,1,0,131,70,0,10,1,12,5,0.0,0.0,239.0,3585.0,True,critical,3,191,149,1,9,0.7801047120418848,False,18,61,48,41,2,18,0.3050847457627119,False,39,9,0.8541666666666666,26,22,20,True,6,90,3.3333333333333335,34,0,0,1.0,False,0,0,0,0,2025-12-22 17:44:20.030472,True,1,True
853,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0,7,113,3,0,0,0,1,0,394,7,1,1.0,0,55,0.13959390862944163,0,0,0,0,92,30,0,7,0,8,3,0.0,0.0,148.0,2090.5,True,simple,0,8,5,0,2,0.625,False,0,3,3,0,0,0,0.0,False,2,1,0.0,3,0,0,False,0,2,0.0,2,0,0,1.0,False,0,0,0,0,2025-12-22 17:44:20.649530,True,1,True
854,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,2,34,18,2,10,0,1,0,105,1,1,1.0,0,3,0.02857142857142857,0,0,0,0,34,5,0,2,0,8,2,0.0,0.0,44.0,206.25,True,moderate,1,68,50,0,7,0.7352941176470589,False,5,18,18,6,1,2,0.25,False,17,1,0.3333333333333333,13,10,7,True,2,16,3.5,10,0,0,1.0,True,0,0,0,0,2025-12-22 17:44:21.035596,True,1,True
856,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,4,74,36,4,16,0,5,0,232,1,1,1.2222222222222223,0,8,0.034482758620689655,1,0,0,0,69,10,0,4,0,7,2,0.0,0.0,94.0,1020.5714285714286,True,complex,2,141,109,0,10,0.7730496453900709,False,9,44,36,15,1,4,0.21052631578947367,False,35,1,0.4166666666666667,24,16,15,True,4,34,3.75,23,0,0,1.0,True,0,0,0,0,2025-12-22 17:44:21.851818,True,1,True
857,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,4,73,10,0,2,0,1,0,246,4,1,1.0,0,63,0.25609756097560976,0,0,0,0,71,10,0,4,0,7,2,0.0,0.0,93.0,1036.2857142857142,True,simple,0,19,14,0,4,0.7368421052631579,False,2,5,10,2,1,0,0.0,False,10,0,0.2,9,2,2,True,0,15,0.0,8,0,0,1.0,False,0,0,0,0,2025-12-22 17:44:22.330905,True,1,True
858,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,10,0,205,62,64,49,0,3,0,388,3,1,1.4193548387096775,0,8,0.020618556701030927,24,5,1,0,115,110,0,10,20,10,3,0.0,0.0,305.0,5856.0,True,complex,2,235,186,0,9,0.7914893617021277,False,11,88,62,55,2,64,0.5378151260504201,False,59,3,0.8870967741935484,26,49,28,True,37,43,0.7567567567567568,32,0,0,1.0,False,0,0,0,0,2025-12-22 17:44:22.928435,True,1,True
859,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,10,0,190,50,50,48,0,5,0,353,1,1,1.56,0,8,0.0226628895184136,21,0,0,0,114,97,0,10,20,9,3,0.0,0.0,290.0,5861.222222222222,True,complex,2,226,190,0,10,0.8407079646017699,False,4,78,50,47,1,50,0.5154639175257731,False,49,1,0.94,18,48,27,True,30,35,0.9,28,20,0,0.0,False,0,0,20,0,2025-12-22 17:44:23.469775,True,1,True
860,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,9,0,163,43,43,41,0,3,0,359,2,1,1.4186046511627908,0,76,0.2116991643454039,17,0,0,0,105,78,0,9,18,8,3,0.0,0.0,253.0,5047.35,True,complex,2,194,159,0,9,0.8195876288659794,False,6,61,43,42,2,43,0.5058823529411764,False,41,2,0.9767441860465116,15,41,24,True,27,36,0.8888888888888888,25,18,0,0.0,False,0,0,18,0,2025-12-22 17:44:24.010054,True,1,True
861,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,20,0,502,23,18,20,0,3,0,693,4,1,1.173913043478261,0,58,0.0836940836940837,8,0,0,0,230,316,0,20,40,9,3,0.0,0.0,702.0,35193.6,True,complex,2,78,63,0,5,0.8076923076923077,False,0,21,23,16,1,18,0.5294117647058824,False,22,1,0.6956521739130435,12,20,8,True,14,18,0.5714285714285714,13,0,0,1.0,False,0,0,0,0,2025-12-22 17:44:24.879270,True,1,True
862,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,14,0,284,57,52,46,3,3,0,485,2,1,1.3508771929824561,0,3,0.006185567010309278,21,0,0,0,150,162,0,14,28,7,3,0.0,0.0,424.0,15954.514285714286,True,complex,2,223,176,0,10,0.7892376681614349,False,5,77,57,52,2,52,0.5,False,51,6,0.9122807017543859,23,46,23,True,32,25,0.71875,25,22,0,0.0,False,0,0,22,0,2025-12-22 17:44:25.593079,True,1,True
863,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,4,1,51,21,23,12,0,6,0,179,1,1,2.238095238095238,0,21,0.11731843575418995,7,0,0,0,47,14,0,5,4,12,3,0.0,0.0,96.0,454.4,True,complex,2,104,91,3,12,0.875,False,7,47,21,21,2,23,0.5227272727272727,False,18,3,1.0,11,12,10,True,9,27,1.1111111111111112,13,4,0,0.0,False,0,0,4,0,2025-12-22 17:44:26.076942,True,1,True
864,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,11,0,185,43,45,35,0,3,0,398,5,1,1.372093023255814,0,15,0.03768844221105527,15,5,1,0,112,94,0,11,20,11,4,0.0,0.0,295.0,4768.272727272727,True,complex,2,164,129,0,6,0.7865853658536586,False,6,59,43,39,2,45,0.5357142857142857,False,37,6,0.9069767441860465,16,35,20,True,23,36,0.8695652173913043,25,0,0,1.0,False,0,0,0,0,2025-12-22 17:44:26.777330,True,1,True
865,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,12,0,267,9,8,6,1,3,0,504,3,1,1.4444444444444444,0,42,0.08333333333333333,3,0,0,0,146,145,0,12,24,10,4,0.0,0.0,387.0,9578.25,True,moderate,1,29,22,0,4,0.7586206896551724,False,0,13,9,8,1,8,0.5,False,8,1,0.8888888888888888,8,6,4,True,4,4,1.0,4,0,0,1.0,False,0,0,0,0,2025-12-22 17:44:27.439921,True,1,True
866,True,False,False,False,True,True,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,14,4,220,13,8,12,0,1,0,596,3,1,1.0,0,17,0.028523489932885907,4,0,0,0,140,113,0,18,24,19,5,0.0,0.0,380.0,4382.0,True,complex,2,44,35,0,4,0.7954545454545454,False,0,9,13,8,1,8,0.5,False,12,1,0.6153846153846154,6,12,4,True,8,12,0.5,8,8,0,0.0,False,0,0,8,0,2025-12-22 17:44:28.898237,True,1,True
867,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,20,1,493,9,7,8,1,3,0,739,5,1,1.2222222222222223,0,30,0.04059539918809202,3,0,0,0,219,317,0,21,41,12,4,0.0,0.0,698.0,25645.683333333334,True,moderate,1,35,27,0,4,0.7714285714285715,False,0,11,9,8,1,7,0.4666666666666667,False,8,1,0.8888888888888888,7,8,4,True,5,4,0.8,4,0,0,1.0,False,0,0,0,0,2025-12-22 17:44:29.891398,True,1,True
869,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,12,0,254,68,73,63,4,5,0,441,1,1,1.5588235294117647,0,6,0.013605442176870748,33,0,0,0,137,141,0,12,24,8,3,0.0,0.0,374.0,11018.975,True,complex,2,296,247,0,11,0.8344594594594594,False,1,106,68,79,2,73,0.48026315789473684,False,65,3,1.161764705882353,28,63,32,True,41,32,0.7804878048780488,32,24,1,0.04,False,0,1,24,0,2025-12-22 17:44:30.832921,True,1,True
872,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,14,0,305,11,11,7,1,3,0,583,3,1,1.5454545454545454,0,97,0.16638078902229847,4,0,0,0,162,172,0,14,28,8,3,0.0,0.0,445.0,15708.5,True,complex,2,36,28,0,4,0.7777777777777778,False,0,17,11,10,1,11,0.5238095238095238,False,10,1,0.9090909090909091,9,7,5,True,5,5,1.0,5,2,0,0.0,False,0,0,2,0,2025-12-22 17:44:32.316694,True,1,True
873,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,16,0,350,13,11,6,0,3,0,600,5,1,1.4615384615384615,0,81,0.135,4,0,0,0,176,208,0,16,32,11,3,0.0,0.0,510.0,14910.545454545454,True,complex,2,41,31,0,4,0.7560975609756098,False,0,19,13,12,1,11,0.4782608695652174,False,12,1,0.9230769230769231,7,6,4,True,5,12,0.8,8,2,0,0.0,False,0,0,2,0,2025-12-22 17:44:33.089106,True,1,True
874,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,20,0,483,18,18,6,0,3,0,636,3,1,1.6666666666666667,0,25,0.03930817610062893,6,0,0,0,213,317,0,20,41,11,4,0.0,0.0,683.0,27003.336363636365,True,complex,2,36,30,0,2,0.8333333333333334,False,0,24,18,12,1,18,0.6,False,18,0,0.6666666666666666,14,6,6,True,6,16,1.0,11,0,0,1.0,False,0,0,0,0,2025-12-22 17:44:34.025537,True,1,True
875,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,10,0,211,6,5,5,1,3,0,492,4,1,1.3333333333333333,0,98,0.1991869918699187,2,0,0,0,129,103,0,10,20,8,3,0.0,0.0,311.0,7817.7625,True,simple,0,19,14,0,4,0.7368421052631579,False,0,8,6,4,1,5,0.5555555555555556,False,5,1,0.6666666666666666,6,5,2,True,3,2,0.6666666666666666,2,0,0,1.0,False,0,0,0,0,2025-12-22 17:44:34.794676,True,1,True
876,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,18,1,375,23,20,16,0,3,0,675,7,1,1.3478260869565217,0,66,0.09777777777777778,8,0,0,0,213,202,0,19,36,13,5,0.0,0.0,560.0,15266.461538461539,True,critical,3,68,55,0,4,0.8088235294117647,False,0,25,23,16,1,20,0.5555555555555556,False,22,1,0.6956521739130435,14,16,8,True,12,18,0.6666666666666666,13,0,0,1.0,False,0,0,0,0,2025-12-22 17:44:35.591580,True,1,True
877,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,11,0,225,46,49,37,0,3,0,608,6,1,1.3043478260869565,0,167,0.2746710526315789,16,8,1,0,133,114,0,11,22,10,4,0.0,0.0,335.0,7128.8,True,critical,3,186,147,0,8,0.7903225806451613,False,8,60,46,44,2,49,0.5268817204301075,False,40,6,0.9565217391304348,14,37,24,True,29,42,0.8275862068965517,28,0,0,1.0,False,0,0,0,0,2025-12-22 17:44:36.446907,True,1,True
879,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,13,4,227,68,67,53,1,3,0,412,1,1,1.411764705882353,0,3,0.007281553398058253,27,0,0,0,128,127,0,17,22,13,4,0.0,0.0,377.0,6290.099999999999,True,complex,2,272,218,0,10,0.8014705882352942,False,8,96,68,68,1,67,0.4962962962962963,False,67,1,1.0,28,53,31,True,37,35,0.8378378378378378,33,22,0,0.0,False,0,0,22,0,2025-12-22 17:44:37.434992,True,1,True
880,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,14,0,305,11,11,7,1,3,0,583,3,1,1.5454545454545454,0,97,0.16638078902229847,4,0,0,0,162,172,0,14,28,8,3,0.0,0.0,445.0,15708.5,True,complex,2,36,28,0,4,0.7777777777777778,False,0,17,11,10,1,11,0.5238095238095238,False,10,1,0.9090909090909091,9,7,5,True,5,5,1.0,5,2,0,0.0,False,0,0,2,0,2025-12-22 17:44:38.217898,True,1,True
881,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3,0,50,21,24,14,1,6,0,119,1,1,1.9047619047619047,0,3,0.025210084033613446,8,0,0,0,40,16,0,3,4,8,3,0.0,0.0,80.0,512.0,True,complex,2,82,69,1,8,0.8414634146341463,False,2,40,21,21,2,24,0.5333333333333333,False,20,1,1.0,12,14,11,True,11,12,1.0,12,4,0,0.0,False,0,0,4,0,2025-12-22 17:44:38.614722,True,1,True
882,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,15,0,321,22,24,8,0,3,0,574,5,1,1.7272727272727273,0,75,0.13066202090592335,8,0,0,0,166,187,0,15,30,12,3,0.0,0.0,471.0,11653.325,True,complex,2,48,40,0,2,0.8333333333333334,False,0,32,22,16,1,24,0.6,False,22,0,0.7272727272727273,16,8,8,True,8,18,1.0,13,0,0,1.0,False,0,0,0,0,2025-12-22 17:44:39.349919,True,1,True
884,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,14,0,294,57,53,44,3,3,0,498,2,1,1.3859649122807018,0,3,0.006024096385542169,21,0,0,0,151,171,0,14,28,7,3,0.0,0.0,434.0,16783.4,True,complex,2,218,172,0,9,0.7889908256880734,False,5,79,57,52,2,53,0.5047619047619047,False,51,6,0.9122807017543859,24,44,23,True,31,25,0.7419354838709677,25,20,0,0.0,False,0,0,20,0,2025-12-22 17:44:40.392879,True,1,True
885,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,9,0,163,43,43,41,0,3,0,356,2,1,1.4186046511627908,0,73,0.2050561797752809,17,0,0,0,105,78,0,9,18,8,3,0.0,0.0,253.0,5047.35,True,complex,2,194,159,0,9,0.8195876288659794,False,6,61,43,42,2,43,0.5058823529411764,False,41,2,0.9767441860465116,15,41,24,True,27,36,0.8888888888888888,25,18,0,0.0,False,0,0,18,0,2025-12-22 17:44:40.924591,True,1,True
886,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,10,0,204,46,49,37,0,3,0,697,5,1,1.3043478260869565,0,292,0.41893830703012913,16,8,1,0,117,107,0,10,20,9,4,0.0,0.0,304.0,6481.955555555556,True,critical,3,187,148,0,8,0.7914438502673797,False,8,60,46,44,2,49,0.5268817204301075,False,40,6,0.9565217391304348,15,37,24,True,30,42,0.8,28,0,0,1.0,False,0,0,0,0,2025-12-22 17:44:41.631857,True,1,True
888,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,9,0,163,43,43,41,0,3,0,356,2,1,1.4186046511627908,0,73,0.2050561797752809,17,0,0,0,105,78,0,9,18,8,3,0.0,0.0,253.0,5047.35,True,complex,2,194,159,0,9,0.8195876288659794,False,6,61,43,42,2,43,0.5058823529411764,False,41,2,0.9767441860465116,15,41,24,True,27,36,0.8888888888888888,25,18,0,0.0,False,0,0,18,0,2025-12-22 17:44:42.457062,True,1,True
889,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,13,0,262,6,5,4,0,3,0,546,7,1,1.3333333333333333,0,49,0.08974358974358974,2,0,0,0,145,145,0,13,26,10,4,0.0,0.0,392.0,9662.8,True,moderate,1,19,14,0,4,0.7368421052631579,False,0,8,6,4,1,5,0.5555555555555556,False,4,2,0.6666666666666666,6,4,2,True,3,3,0.6666666666666666,3,2,0,0.0,False,0,0,2,0,2025-12-22 17:44:43.258380,True,1,True
890,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,13,0,273,19,16,20,0,3,0,496,4,1,1.2105263157894737,0,3,0.006048387096774193,7,0,1,0,149,152,0,13,27,11,4,0.0,0.0,403.0,9356.927272727273,True,complex,2,77,60,0,4,0.7792207792207793,False,3,23,19,14,1,16,0.5333333333333333,False,18,1,0.7368421052631579,10,20,8,True,12,10,0.6666666666666666,8,0,0,1.0,False,0,0,0,0,2025-12-22 17:44:43.978889,True,1,True
892,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,10,0,174,20,18,14,0,3,0,315,2,1,1.4,0,38,0.12063492063492064,7,0,0,0,107,87,0,10,20,8,4,0.0,0.0,274.0,5750.575,True,complex,2,57,46,0,4,0.8070175438596491,False,0,23,20,14,1,18,0.5625,False,19,1,0.7,13,14,7,True,10,17,0.7,12,6,0,0.0,False,0,0,6,0,2025-12-22 17:44:44.864155,True,1,True
